1544359192.0000,2031,45591.9997,-68.8349,-27.2472,0.6358,0.0200,0.0200,0.0497,0.9994,-0.0023,-0.0001,0.0348,0.1513,0.4534,0.1513,0.0092,-0.0069,-0.0200,0.0282,0.0282,0.0699
1544359193.0000,2031,45592.9997,-68.8423,-27.2473,0.6481,0.0200,0.0200,0.0497,0.9994,-0.0035,-0.0002,0.0333,0.1747,0.4618,0.1747,-0.0074,-0.0001,0.0124,0.0282,0.0282,0.0699
1544359194.0000,2031,45593.9997,-68.8408,-27.2437,0.6388,0.0200,0.0200,0.0497,0.9995,-0.0048,-0.0002,0.0317,0.1953,0.4699,0.1953,0.0015,0.0036,-0.0093,0.0282,0.0282,0.0699
1544359195.0000,2031,45594.9997,-68.8359,-27.2477,0.6344,0.0200,0.0200,0.0497,0.9995,-0.0060,-0.0003,0.0302,0.2139,0.4780,0.2139,0.0049,-0.0040,-0.0044,0.0282,0.0282,0.0699
1544359196.0000,2031,45595.9997,-68.8433,-27.2541,0.6358,0.0200,0.0200,0.0497,0.9996,-0.0073,-0.0003,0.0287,0.0822,0.4859,0.0822,-0.0073,-0.0064,0.0013,0.0282,0.0282,0.0699
1544359197.0000,2031,45596.9997,-68.8384,-27.2587,0.6231,0.0200,0.0200,0.0497,0.9996,-0.0085,-0.0004,0.0272,0.0105,0.4937,0.0105,0.0049,-0.0046,-0.0127,0.0282,0.0282,0.0699
1544359198.0000,2031,45597.9997,-68.8363,-27.2597,0.6317,0.0200,0.0200,0.0497,0.9995,-0.0119,-0.0004,0.0294,0.0056,0.5013,0.0056,0.0021,-0.0011,0.0086,0.0282,0.0282,0.0699
1544359199.0000,2031,45598.9997,-68.8418,-27.2540,0.6326,0.0200,0.0200,0.0497,0.9996,-0.0040,-0.0002,0.0287,0.0056,0.5088,0.0056,-0.0055,0.0058,0.0010,0.0282,0.0282,0.0699
1544359200.0000,2031,45599.9997,-68.8453,-27.2538,0.6153,0.0200,0.0200,0.0497,0.9996,-0.0060,-0.0003,0.0259,0.0108,0.5163,0.0108,-0.0034,0.0002,-0.0174,0.0282,0.0282,0.0699
1544359201.0000,2031,45600.9997,-68.8067,-27.2907,0.5842,0.0200,0.0200,0.0497,0.9996,-0.0070,-0.0003,0.0288,0.0879,0.5236,0.0879,0.0386,-0.0369,-0.0310,0.0282,0.0282,0.0699
1544359202.0000,2031,45601.9997,-68.8061,-27.2897,0.5868,0.0200,0.0200,0.0497,0.9995,-0.0080,-0.0003,0.0316,0.1239,0.5308,0.1239,0.0006,0.0010,0.0026,0.0282,0.0282,0.0699
1544359203.0000,2031,45602.9997,-68.8101,-27.2780,0.6073,0.0200,0.0200,0.0497,0.9994,-0.0090,-0.0003,0.0344,0.1515,0.5379,0.1515,-0.0040,0.0117,0.0204,0.0282,0.0282,0.0699
1544359204.0000,2031,45603.9997,-68.8128,-27.2813,0.6086,0.0200,0.0200,0.0497,0.9993,-0.0100,-0.0003,0.0372,0.0783,0.5450,0.0783,-0.0027,-0.0033,0.0014,0.0282,0.0282,0.0699
1544359205.0000,2031,45604.9997,-68.8134,-27.2756,0.6346,0.0200,0.0200,0.0497,0.9991,-0.0109,-0.0003,0.0400,0.0079,0.5519,0.0079,-0.0006,0.0056,0.0259,0.0282,0.0282,0.0699
1544359206.0000,2031,45605.9997,-68.8017,-27.2664,0.5741,0.0200,0.0200,0.0497,0.9989,0.0050,0.0004,0.0456,0.0064,0.5588,0.0064,0.0117,0.0092,-0.0604,0.0282,0.0282,0.0699
1544359207.0000,2031,45606.9997,-68.7783,-27.2771,0.6545,0.0200,0.0200,0.0499,0.9985,-0.0220,-0.0009,0.0500,0.0094,0.5656,0.0094,0.0235,-0.0107,0.0803,0.0283,0.0283,0.0703
1544359208.0000,2031,45607.9997,-68.8041,-27.2677,0.6596,0.4476,0.4476,0.4495,0.9992,-0.0024,-0.0001,0.0388,0.0050,0.5722,0.0050,-0.0259,0.0094,0.0052,0.4473,0.4473,0.4479
1544359209.0000,2031,45608.9997,-68.8317,-27.2592,0.6217,0.0200,0.0200,0.0500,0.9993,-0.0124,-0.0005,0.0341,0.0067,0.5789,0.0067,-0.0276,0.0085,-0.0379,0.4389,0.4389,0.4483
1544359210.0000,2031,45609.9997,-68.8134,-27.2727,0.5728,0.4438,0.4438,0.4548,0.9993,-0.0067,-0.0003,0.0360,0.0016,0.5854,0.0016,0.0183,-0.0134,-0.0489,0.4437,0.4437,0.4538
1544359211.0000,2031,45610.9997,-68.8195,-27.2717,0.5851,0.0200,0.0200,0.0499,0.9993,0.0030,0.0000,0.0372,0.0029,0.5919,0.0029,-0.0061,0.0009,0.0123,0.4057,0.4057,0.4140
1544359212.0000,2031,45611.9997,-68.8276,-27.2574,0.6257,0.0200,0.0200,0.0499,0.9993,-0.0066,-0.0003,0.0368,0.0004,0.5983,0.0004,-0.0080,0.0143,0.0406,0.0283,0.0283,0.0704
1544359213.0000,2031,45612.9997,-68.8280,-27.2541,0.6522,0.6989,0.6989,0.9203,0.9994,-0.0059,-0.0003,0.0352,0.0005,0.6046,0.0005,-0.0005,0.0034,0.0265,0.6985,0.6985,0.9169
1544359214.0000,2031,45613.9997,-68.8246,-27.2561,0.6675,1.0036,1.0036,1.7074,0.9988,-0.0279,-0.0011,0.0391,0.0018,0.6109,0.0018,0.0034,-0.0020,0.0153,0.7063,0.7063,1.1009
1544359215.0000,2031,45614.9997,-68.8210,-27.2594,0.6729,1.1056,1.1056,2.2131,0.9983,-0.0425,-0.0016,0.0399,0.0003,0.6171,0.0003,0.0037,-0.0033,0.0054,0.7300,0.7300,1.1246
1544359216.0000,2031,45615.9997,-68.8186,-27.2625,0.6699,1.1291,1.1291,2.4593,0.9985,-0.0390,-0.0015,0.0385,0.0018,0.6232,0.0018,0.0023,-0.0031,-0.0030,0.7675,0.7675,1.1259
1544359217.0000,2031,45616.9997,-68.8176,-27.2653,0.6604,1.1316,1.1316,2.5571,0.9988,-0.0269,-0.0010,0.0398,0.0065,0.6293,0.0065,0.0011,-0.0029,-0.0095,0.7897,0.7897,1.1438
1544359218.0000,2031,45617.9997,-68.8177,-27.2674,0.6470,1.1316,1.1316,2.5875,0.9991,-0.0162,-0.0006,0.0387,0.0056,0.6353,0.0056,-0.0001,-0.0020,-0.0134,0.7976,0.7976,1.1712
1544359219.0000,2031,45618.9997,-68.8187,-27.2685,0.6328,1.1320,1.1320,2.5935,0.9992,-0.0020,-0.0001,0.0396,0.0046,0.6413,0.0046,-0.0010,-0.0012,-0.0141,0.7992,0.7992,1.1961
1544359220.0000,2031,45619.9997,-68.8206,-27.2687,0.6211,0.7510,0.7510,1.0545,0.9995,-0.0094,-0.0004,0.0310,0.0093,0.6472,0.0093,-0.0019,-0.0002,-0.0117,0.6022,0.6022,0.8235
1544359221.0000,2031,45620.9997,-68.8228,-27.2677,0.6135,0.0200,0.0200,0.0499,0.9993,-0.0111,-0.0004,0.0369,0.0003,0.6530,0.0003,-0.0023,0.0011,-0.0076,0.6005,0.6005,0.7261
1544359222.0000,2031,45621.9997,-68.8285,-27.2612,0.6118,0.0200,0.0200,0.0497,0.9994,-0.0057,-0.0002,0.0348,0.0056,0.6588,0.0056,-0.0056,0.0064,-0.0016,0.0282,0.0282,0.0702
1544359223.0000,2031,45622.9997,-68.8219,-27.2647,0.6153,0.0200,0.0200,0.0497,0.9991,-0.0113,-0.0003,0.0401,0.0004,0.6646,0.0004,0.0066,-0.0035,0.0035,0.0282,0.0282,0.0699
1544359224.0000,2031,45623.9997,-68.8221,-27.2587,0.6514,0.0200,0.0200,0.0497,0.9989,-0.0241,-0.0009,0.0392,0.0036,0.6703,0.0036,-0.0002,0.0061,0.0360,0.0282,0.0282,0.0699
1544359225.0000,2031,45624.9997,-68.8269,-27.2672,0.5955,0.0200,0.0200,0.0497,0.9994,-0.0066,-0.0003,0.0338,0.0039,0.6760,0.0039,-0.0049,-0.0085,-0.0558,0.0282,0.0282,0.0699
1544359226.0000,2031,45625.9997,-68.8273,-27.2591,0.6171,0.0200,0.0200,0.0497,0.9994,-0.0052,-0.0003,0.0335,0.0618,0.6816,0.0618,-0.0004,0.0080,0.0215,0.0282,0.0282,0.0699
1544359227.0000,2031,45626.9997,-68.8300,-27.2590,0.6099,0.0200,0.0200,0.0497,0.9994,-0.0037,-0.0002,0.0333,0.0046,0.6871,0.0046,-0.0027,0.0001,-0.0071,0.0282,0.0282,0.0699
1544359228.0000,2031,45627.9997,-68.8330,-27.2538,0.6259,0.0200,0.0200,0.0497,0.9994,-0.0135,-0.0005,0.0330,0.0098,0.6927,0.0098,-0.0030,0.0053,0.0159,0.0282,0.0282,0.0699
1544359229.0000,2031,45628.9997,-68.8328,-27.2560,0.6314,0.0200,0.0200,0.0497,0.9993,-0.0209,-0.0008,0.0314,0.0085,0.6981,0.0085,0.0002,-0.0023,0.0056,0.0282,0.0282,0.0699
1544359230.0000,2031,45629.9997,-68.8304,-27.2544,0.6231,0.0200,0.0200,0.0497,0.9994,-0.0027,-0.0002,0.0333,0.0050,0.7036,0.0050,0.0024,0.0016,-0.0083,0.0282,0.0282,0.0699
1544359231.0000,2031,45630.9997,-68.8221,-27.2588,0.6603,0.0200,0.0200,0.0497,0.9990,-0.0235,-0.0009,0.0369,0.0053,0.7090,0.0053,0.0083,-0.0044,0.0372,0.0282,0.0282,0.0699
1544359232.0000,2031,45631.9997,-68.8208,-27.2638,0.6433,0.0200,0.0200,0.0497,0.9992,-0.0132,-0.0005,0.0373,0.0008,0.7143,0.0008,0.0013,-0.0050,-0.0170,0.0282,0.0282,0.0699
1544359233.0000,2031,45632.9997,-68.8245,-27.2560,0.6683,0.0200,0.0200,0.0497,0.9991,-0.0235,-0.0009,0.0355,0.0049,0.7196,0.0049,-0.0037,0.0078,0.0249,0.0282,0.0282,0.0699
1544359234.0000,2031,45633.9997,-68.8223,-27.2580,0.6665,0.0200,0.0200,0.0497,0.9990,-0.0270,-0.0010,0.0365,0.0048,0.7249,0.0048,0.0022,-0.0020,-0.0017,0.0282,0.0282,0.0699
1544359235.0000,2031,45634.9997,-68.8243,-27.2585,0.6656,0.0200,0.0200,0.0497,0.9989,-0.0270,-0.0010,0.0378,0.0017,0.7301,0.0017,-0.0020,-0.0005,-0.0009,0.0282,0.0282,0.0699
1544359236.0000,2031,45635.9997,-68.8238,-27.2559,0.6727,0.0200,0.0200,0.0497,0.9990,-0.0266,-0.0010,0.0353,0.0036,0.7353,0.0036,0.0006,0.0026,0.0071,0.0282,0.0282,0.0699
1544359237.0000,2031,45636.9997,-68.8249,-27.2570,0.6634,0.0200,0.0200,0.0497,0.9991,-0.0249,-0.0010,0.0348,0.0079,0.7405,0.0079,-0.0012,-0.0011,-0.0093,0.0282,0.0282,0.0699
1544359238.0000,2031,45637.9997,-68.8238,-27.2582,0.6613,0.0200,0.0200,0.0497,0.9990,-0.0262,-0.0010,0.0359,0.0045,0.7456,0.0045,0.0011,-0.0013,-0.0022,0.0282,0.0282,0.0699
1544359239.0000,2031,45638.9997,-68.8250,-27.2560,0.6655,0.0200,0.0200,0.0497,0.9991,-0.0213,-0.0008,0.0358,0.0039,0.7507,0.0039,-0.0012,0.0022,0.0043,0.0282,0.0282,0.0699
1544359240.0000,2031,45639.9997,-68.8200,-27.2619,0.6505,0.0200,0.0200,0.0497,0.9990,-0.0224,-0.0008,0.0389,0.0024,0.7557,0.0024,0.0050,-0.0059,-0.0151,0.0282,0.0282,0.0699
1544359241.0000,2031,45640.9997,-68.8258,-27.2609,0.6118,0.0200,0.0200,0.0497,0.9993,-0.0037,-0.0001,0.0371,0.0024,0.7608,0.0024,-0.0058,0.0010,-0.0387,0.0282,0.0282,0.0699
1544359242.0000,2031,45641.9997,-68.8325,-27.2513,0.6503,0.0200,0.0200,0.0497,0.9993,-0.0176,-0.0006,0.0338,0.0100,0.7658,0.0100,-0.0067,0.0096,0.0385,0.0282,0.0282,0.0699
1544359243.0000,2031,45642.9997,-68.8247,-27.2612,0.6574,0.0200,0.0200,0.0497,0.9990,-0.0246,-0.0008,0.0369,0.0059,0.7707,0.0059,0.0078,-0.0099,0.0071,0.0282,0.0282,0.0699
1544359244.0000,2031,45643.9997,-68.8238,-27.2582,0.6672,0.0200,0.0200,0.0497,0.9990,-0.0216,-0.0007,0.0386,0.0030,0.7756,0.0030,0.0009,0.0030,0.0098,0.0282,0.0282,0.0699
1544359245.0000,2031,45644.9997,-68.8255,-27.2564,0.6716,0.0200,0.0200,0.0497,0.9990,-0.0278,-0.0010,0.0363,0.0068,0.7805,0.0068,-0.0017,0.0018,0.0044,0.0282,0.0282,0.0699
1544359246.0000,2031,45645.9997,-68.8259,-27.2609,0.6624,0.0200,0.0200,0.0497,0.9990,-0.0241,-0.0008,0.0377,0.0048,0.7854,0.0048,-0.0004,-0.0045,-0.0092,0.0282,0.0282,0.0699
1544359247.0000,2031,45646.9997,-68.8198,-27.2625,0.6485,0.0200,0.0200,0.0497,0.9991,-0.0192,-0.0006,0.0381,0.0026,0.7902,0.0026,0.0062,-0.0016,-0.0139,0.0282,0.0282,0.0699
1544359248.0000,2031,45647.9997,-68.8272,-27.2570,0.6613,0.0200,0.0200,0.0497,0.9991,-0.0248,-0.0009,0.0353,0.0084,0.7950,0.0084,-0.0075,0.0054,0.0128,0.0282,0.0282,0.0699
1544359249.0000,2031,45648.9997,-68.8168,-27.2638,0.6422,0.0200,0.0200,0.0497,0.9992,-0.0151,-0.0004,0.0379,0.0003,0.7998,0.0003,0.0104,-0.0067,-0.0191,0.0282,0.0282,0.0699
1544359250.0000,2031,45649.9997,-68.8184,-27.2641,0.6375,0.0200,0.0200,0.0497,0.9991,-0.0198,-0.0006,0.0369,0.0050,0.8046,0.0050,-0.0016,-0.0003,-0.0047,0.0282,0.0282,0.0699
1544359251.0000,2031,45650.9997,-68.8250,-27.2578,0.6644,0.0200,0.0200,0.0497,0.9992,-0.0161,-0.0005,0.0367,0.0015,0.8093,0.0015,-0.0066,0.0063,0.0269,0.0282,0.0282,0.0699
1544359252.0000,2031,45651.9997,-68.8236,-27.2584,0.6595,0.0200,0.0200,0.0497,0.9990,-0.0201,-0.0006,0.0390,0.0004,0.8140,0.0004,0.0014,-0.0006,-0.0049,0.0282,0.0282,0.0699
1544359253.0000,2031,45652.9997,-68.8277,-27.2573,0.6632,0.0200,0.0200,0.0497,0.9991,-0.0256,-0.0009,0.0345,0.0054,0.8186,0.0054,-0.0041,0.0011,0.0038,0.0282,0.0282,0.0699
1544359254.0000,2031,45653.9997,-68.8110,-27.2638,0.7007,0.0200,0.0200,0.0497,0.9983,-0.0412,-0.0013,0.0409,0.0025,0.8233,0.0025,0.0168,-0.0065,0.0375,0.0282,0.0282,0.0699
1544359255.0000,2031,45654.9997,-68.8288,-27.2568,0.6203,0.0200,0.0200,0.0497,0.9993,-0.0123,-0.0003,0.0361,0.0068,0.8279,0.0068,-0.0179,0.0070,-0.0804,0.0282,0.0282,0.0699
1544359256.0000,2031,45655.9997,-68.8317,-27.2585,0.6124,0.0200,0.0200,0.0497,0.9994,-0.0041,-0.0000,0.0339,0.0013,0.8325,0.0013,-0.0029,-0.0017,-0.0079,0.0282,0.0282,0.0699
1544359257.0000,2031,45656.9997,-68.6842,-27.3152,1.1376,0.0200,0.0200,0.0497,0.9994,-0.0046,-0.0001,0.0350,0.0873,0.8370,0.0873,0.1475,-0.0567,0.5253,0.0282,0.0282,0.0699
1544359258.0000,2031,45657.9997,-68.6207,-27.3139,1.3340,0.0200,0.0200,0.0497,0.9993,-0.0051,-0.0001,0.0362,0.0714,0.8416,0.0714,0.0635,0.0013,0.1963,0.0282,0.0282,0.0699
1544359259.0000,2031,45658.9997,-68.8244,-27.2610,0.6168,0.0200,0.0200,0.0497,0.9993,-0.0056,-0.0001,0.0373,0.0069,0.8461,0.0069,-0.2036,0.0528,-0.7172,0.0282,0.0282,0.0699
1544359260.0000,2031,45659.9997,-68.8253,-27.2573,0.6224,0.0200,0.0200,0.0497,0.9993,-0.0111,-0.0003,0.0356,0.0036,0.8506,0.0036,-0.0009,0.0038,0.0056,0.0282,0.0282,0.0699
1544359261.0000,2031,45660.9997,-68.8658,-27.2506,0.7226,0.0200,0.0200,0.0497,0.9999,-0.0106,-0.0006,0.0076,0.0098,0.8550,0.0098,-0.0405,0.0067,0.1002,0.0282,0.0282,0.0699
1544359262.0000,2031,45661.9997,-68.8982,-27.2595,0.8908,0.0200,0.0200,0.0497,0.9999,-0.0083,-0.0006,0.0079,0.0014,0.8595,0.0014,-0.0324,-0.0089,0.1682,0.0282,0.0282,0.0699
1544359263.0000,2031,45662.9997,-68.9910,-27.2503,0.9970,0.0200,0.0200,0.0497,0.9998,-0.0053,-0.0008,-0.0208,0.0008,0.8639,0.0008,-0.0928,0.0091,0.1062,0.0282,0.0282,0.0699
1544359264.0000,2031,45663.9997,-69.0414,-27.1997,1.0102,0.0200,0.0200,0.0497,0.9995,-0.0167,-0.0006,-0.0249,0.0015,0.8683,0.0015,-0.0505,0.0506,0.0132,0.0282,0.0282,0.0699
1544359265.0000,2031,45664.9997,-68.9805,-27.1720,1.0190,0.0200,0.0200,0.0497,0.9985,-0.0230,0.0008,0.0505,0.0063,0.8727,0.0063,0.0609,0.0277,0.0088,0.0282,0.0282,0.0699
1544359266.0000,2031,45665.9997,-68.8865,-27.0607,0.9718,0.0200,0.0200,0.0497,0.9834,0.0124,0.0056,0.1810,0.0036,0.8770,0.0036,0.0940,0.1112,-0.0471,0.0282,0.0282,0.0699
1544359267.0000,2031,45666.9997,-68.8425,-26.6694,0.9789,0.0200,0.0200,0.0497,0.9362,0.0058,0.0020,0.3514,0.0062,0.8813,0.0062,0.0440,0.3913,0.0071,0.0282,0.0282,0.0699
1544359268.0000,2031,45667.9997,-68.7271,-26.4978,0.9567,0.0200,0.0200,0.0497,0.8831,0.0190,0.0061,0.4688,0.0039,0.8857,0.0039,0.1154,0.1716,-0.0222,0.0282,0.0282,0.0699
1544359269.0000,2031,45668.9997,-68.7696,-26.2649,0.9514,0.0200,0.0200,0.0497,0.8066,0.0365,0.0123,0.5899,0.0070,0.8899,0.0070,-0.0425,0.2329,-0.0053,0.0282,0.0282,0.0699
1544359270.0000,2031,45669.9997,-68.8640,-26.1286,0.9277,0.0200,0.0200,0.0497,0.7552,0.0369,0.0088,0.6544,0.0005,0.8942,0.0005,-0.0944,0.1363,-0.0237,0.0282,0.0282,0.0699
1544359271.0000,2031,45670.9997,-68.9474,-26.0569,0.9529,0.0200,0.0200,0.0497,0.7363,0.0088,-0.0168,0.6764,0.0051,0.8985,0.0051,-0.0834,0.0718,0.0252,0.0282,0.0282,0.0699
1544359272.0000,2031,45671.9997,-68.8702,-25.8465,0.9634,0.0200,0.0200,0.0497,0.7787,0.0089,-0.0171,0.6271,0.0009,0.9027,0.0009,0.0772,0.2104,0.0105,0.0282,0.0282,0.0699
1544359273.0000,2031,45672.9997,-68.8476,-25.5069,0.9719,0.0200,0.0200,0.0497,0.8003,0.0211,-0.0074,0.5992,0.0034,0.9069,0.0034,0.0226,0.3396,0.0085,0.0282,0.0282,0.0699
1544359274.0000,2031,45673.9997,-68.7917,-25.1745,0.9756,0.0200,0.0200,0.0497,0.8162,0.0249,-0.0042,0.5772,0.0000,0.9111,0.0000,0.0558,0.3323,0.0037,0.0282,0.0282,0.0699
1544359275.0000,2031,45674.9997,-68.6784,-24.8533,0.9765,0.0200,0.0200,0.0497,0.8335,0.0019,-0.0197,0.5521,0.0028,0.9153,0.0028,0.1133,0.3213,0.0009,0.0282,0.0282,0.0699
1544359276.0000,2031,45675.9997,-68.5940,-24.4396,0.9769,0.0200,0.0200,0.0497,0.8458,0.0105,-0.0143,0.5332,0.0021,0.9194,0.0021,0.0845,0.4136,0.0004,0.0282,0.0282,0.0699
1544359277.0000,2031,45676.9997,-68.3985,-24.0117,0.9777,0.0200,0.0200,0.0497,0.8387,0.0136,-0.0123,0.5442,0.0045,0.9235,0.0045,0.1954,0.4279,0.0007,0.0282,0.0282,0.0699
1544359278.0000,2031,45677.9997,-68.3119,-23.6320,0.9735,0.0200,0.0200,0.0497,0.8489,0.0096,-0.0148,0.5283,0.0014,0.9277,0.0014,0.0866,0.3797,-0.0042,0.0282,0.0282,0.0699
1544359279.0000,2031,45678.9997,-68.1182,-23.1905,0.9427,0.0200,0.0200,0.0497,0.8427,0.0224,-0.0069,0.5379,0.0003,0.9318,0.0003,0.1937,0.4415,-0.0308,0.0282,0.0282,0.0699
1544359280.0000,2031,45679.9997,-67.9854,-22.7435,0.9831,0.0200,0.0200,0.0497,0.8365,-0.0012,-0.0221,0.5475,0.0058,0.9358,0.0058,0.1328,0.4470,0.0404,0.0282,0.0282,0.0699
1544359281.0000,2031,45680.9997,-67.8640,-22.3190,0.9618,0.0200,0.0200,0.0497,0.8449,0.0199,-0.0086,0.5344,0.0011,0.9399,0.0011,0.1214,0.4245,-0.0213,0.0282,0.0282,0.0699
1544359282.0000,2031,45681.9997,-67.6778,-21.9268,0.9825,0.0200,0.0200,0.0497,0.8339,-0.0002,-0.0215,0.5516,0.0061,0.9439,0.0061,0.1862,0.3922,0.0207,0.0282,0.0282,0.0699
1544359283.0000,2031,45682.9997,-67.5930,-21.5531,0.9870,0.0200,0.0200,0.0497,0.8441,0.0058,-0.0179,0.5359,0.0019,0.9480,0.0019,0.0847,0.3737,0.0044,0.0282,0.0282,0.0699
1544359284.0000,2031,45683.9997,-67.4199,-21.1215,0.9474,0.0200,0.0200,0.0497,0.8257,0.0084,-0.0160,0.5638,0.0016,0.9520,0.0016,0.1731,0.4316,-0.0396,0.0282,0.0282,0.0699
1544359285.0000,2031,45684.9997,-67.3166,-20.6995,0.9560,0.0200,0.0200,0.0497,0.8253,0.0100,-0.0149,0.5644,0.0037,0.9560,0.0037,0.1033,0.4220,0.0086,0.0282,0.0282,0.0699
1544359286.0000,2031,45685.9997,-67.2144,-20.2834,0.9525,0.0200,0.0200,0.0497,0.8266,0.0128,-0.0130,0.5625,0.0005,0.9599,0.0005,0.1022,0.4162,-0.0035,0.0282,0.0282,0.0699
1544359287.0000,2031,45686.9997,-67.0670,-19.8499,0.9647,0.0200,0.0200,0.0497,0.8144,0.0078,-0.0165,0.5801,0.0063,0.9639,0.0063,0.1473,0.4335,0.0121,0.0282,0.0282,0.0699
